id,flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
182,404,Goair,LUCKNOW,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:25:00,15:45:00,2018-10-28,2018-11-30
183,404,Goair,LUCKNOW,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:25:00,15:45:00,2018-12-01,2019-01-31
184,404,Goair,LUCKNOW,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:25:00,15:45:00,2019-02-01,2019-03-30
185,396,Goair,LUCKNOW,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00:00,20:20:00,2018-10-28,2019-03-30
186,468,Goair,KOCHI,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20:00,15:30:00,2018-10-28,2018-11-30
187,468,Goair,KOCHI,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20:00,21:55:00,2018-12-01,2019-03-30
188,345,Goair,KOCHI,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:50:00,22:00:00,2018-10-28,2019-03-30
189,586,Goair,PATNA,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15:00,17:00:00,2018-10-28,2019-03-30
190,465,Goair,PORT BLAIR,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:55:00,11:35:00,2018-10-28,2019-02-28
191,364,Goair,AHMEDABAD,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:35:00,21:55:00,2018-10-28,2019-03-30
192,459,Goair,AHMEDABAD,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25:00,10:40:00,2018-10-28,2019-03-30
193,368,Goair,AHMEDABAD,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:05:00,21:25:00,2018-10-28,2019-03-30
194,413,Goair,AHMEDABAD,MUMBAI,Saturday,00:35:00,02:00:00,2019-03-31,2019-03-31
195,413,Goair,AHMEDABAD,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:35:00,21:55:00,2019-04-01,2019-10-26
196,459,Goair,AHMEDABAD,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25:00,21:55:00,2019-03-31,2019-10-26
197,537,Goair,AHMEDABAD,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:55:00,21:25:00,2019-03-31,2019-10-26
198,388,Goair,JAIPUR,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15:00,10:05:00,2018-10-28,2018-11-30
199,388,Goair,JAIPUR,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15:00,10:05:00,2018-12-01,2019-01-31
200,388,Goair,JAIPUR,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15:00,10:05:00,2019-02-01,2019-03-30
201,492,Goair,JAIPUR,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55:00,21:55:00,2018-10-28,2019-03-30
202,418,Goair,BENGALURU,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,21:55:00,2018-10-29,2019-03-30
203,395,Goair,BENGALURU,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:10:00,21:55:00,2018-10-28,2019-03-30
204,520,Goair,BENGALURU,MUMBAI,Monday,16:40:00,21:55:00,2018-10-30,2019-03-26
205,520,Goair,BENGALURU,MUMBAI,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:40:00,18:30:00,2018-10-28,2019-03-30
206,426,Goair,BENGALURU,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:05:00,00:05:00,2018-10-28,2019-03-30
207,418,Goair,BENGALURU,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,07:20:00,2019-03-31,2019-10-26
208,395,Goair,BENGALURU,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15:00,10:00:00,2019-03-31,2019-10-26
209,706,Goair,RANCHI,MUMBAI,Saturday,11:25:00,13:55:00,2018-10-28,2018-11-25
210,706,Goair,RANCHI,MUMBAI,Saturday,11:25:00,13:55:00,2018-12-02,2019-01-27
211,706,Goair,RANCHI,MUMBAI,Saturday,11:25:00,13:55:00,2019-02-03,2019-03-24
212,484,Goair,RANCHI,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:15:00,22:00:00,2018-10-28,2019-03-30
213,582,Goair,CHANDIGARH,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",11:25:00,13:55:00,2018-10-29,2018-11-30
214,582,Goair,CHANDIGARH,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",11:25:00,13:55:00,2018-12-01,2019-01-31
215,582,Goair,CHANDIGARH,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",11:25:00,13:55:00,2019-02-01,2019-03-30
216,302,Goair,CHENNAI,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:00:00,06:55:00,2018-10-28,2019-03-30
217,304,Goair,CHENNAI,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:45:00,15:40:00,2018-10-28,2019-03-30
218,380,Goair,GOA,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:05:00,21:55:00,2018-10-29,2019-03-31
219,381,Goair,GOA,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:40:00,21:55:00,2018-10-28,2019-03-30
220,478,Goair,GOA,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10:00,14:35:00,2018-10-28,2019-03-30
221,372,Goair,GOA,MUMBAI,"Sunday,Monday,Thursday,Friday,Saturday",18:15:00,21:55:00,2018-10-28,2019-03-30
222,512,Goair,KOLKATA,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:25:00,21:55:00,2018-10-28,2019-03-30
223,287,Goair,SRINAGAR,MUMBAI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30:00,18:25:00,2018-10-28,2019-03-30
224,710,Goair,DELHI,LEH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:25:00,08:55:00,2018-10-28,2019-01-31
225,220,Goair,DELHI,LEH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15:00,10:55:00,2019-02-01,2019-03-30
226,205,Goair,JAMMU,LEH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:45:00,10:55:00,2018-10-28,2019-01-31
227,472,Goair,HYDERABAD,PATNA,Monday,19:00:00,21:55:00,2018-10-30,2019-03-26
228,135,Goair,DELHI,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05:00,07:45:00,2018-10-28,2018-11-30
229,135,Goair,DELHI,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05:00,07:45:00,2019-02-01,2019-03-30
230,140,Goair,DELHI,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:45:00,21:55:00,2018-10-28,2018-11-30
231,140,Goair,DELHI,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:45:00,21:55:00,2019-02-01,2019-03-30
232,140,Goair,DELHI,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50:00,21:55:00,2018-12-01,2019-01-31
233,131,Goair,DELHI,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:00:00,21:55:00,2018-10-28,2019-01-31
234,131,Goair,DELHI,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:00:00,21:55:00,2019-02-01,2019-03-30
235,149,Goair,DELHI,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10:00,16:40:00,2018-10-28,2019-03-30
236,217,Goair,DELHI,PATNA,"Monday,Wednesday,Thursday,Saturday",17:55:00,19:35:00,2018-10-28,2018-11-30
237,217,Goair,DELHI,PATNA,"Monday,Wednesday,Thursday,Saturday",17:55:00,21:55:00,2019-02-01,2019-03-29
238,737,Goair,BHUBANESWAR,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:45:00,22:05:00,2018-10-28,2019-03-30
239,471,Goair,NAGPUR,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:35:00,21:55:00,2018-10-28,2019-03-30
240,517,Goair,NAGPUR,PATNA,Saturday,14:10:00,21:55:00,2018-10-28,2019-03-30
241,585,Goair,MUMBAI,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:20:00,13:45:00,2018-10-28,2019-03-30
242,272,Goair,BENGALURU,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15:00,11:50:00,2018-10-28,2019-03-30
243,274,Goair,BENGALURU,PATNA,Monday,19:20:00,21:55:00,2018-10-30,2019-03-26
244,274,Goair,BENGALURU,PATNA,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20:00,21:55:00,2018-10-28,2019-03-30
245,373,Goair,BENGALURU,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:20:00,11:50:00,2019-03-31,2019-10-26
246,761,Goair,KOLKATA,PATNA,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:25:00,14:45:00,2018-10-28,2019-03-30
247,461,Goair,MUMBAI,PORT BLAIR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:00:00,07:25:00,2018-10-28,2019-02-28
248,802,Goair,BENGALURU,PORT BLAIR,Monday,11:45:00,14:30:00,2018-10-30,2019-03-26
249,802,Goair,BENGALURU,PORT BLAIR,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10:00,14:45:00,2018-10-28,2019-03-30
250,802,Goair,BENGALURU,PORT BLAIR,Monday,11:55:00,14:30:00,2019-09-17,2019-10-22
251,802,Goair,BENGALURU,PORT BLAIR,Monday,11:55:00,14:30:00,2019-04-02,2019-06-11
252,802,Goair,BENGALURU,PORT BLAIR,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10:00,14:50:00,2019-03-31,2019-06-14
253,802,Goair,BENGALURU,PORT BLAIR,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10:00,14:50:00,2019-09-16,2019-10-26
254,305,Goair,CHENNAI,PORT BLAIR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15:00,10:30:00,2018-10-28,2019-03-30
255,101,Goair,KOLKATA,PORT BLAIR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:35:00,10:55:00,2018-10-28,2019-03-30
256,551,Goair,HYDERABAD,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:35:00,10:30:00,2018-10-29,2019-03-30
257,554,Goair,HYDERABAD,AHMEDABAD,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:20:00,20:05:00,2018-10-28,2019-03-30
258,554,Goair,HYDERABAD,AHMEDABAD,Monday,18:20:00,21:55:00,2018-10-30,2019-03-26
259,719,Goair,DELHI,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:00:00,07:40:00,2018-10-28,2019-03-30
260,717,Goair,DELHI,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30:00,17:05:00,2018-10-28,2019-03-30
261,713,Goair,DELHI,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:05:00,21:45:00,2018-10-28,2019-03-30
262,805,Goair,LUCKNOW,AHMEDABAD,Monday,11:15:00,13:10:00,2018-10-30,2019-03-26
263,732,Goair,LUCKNOW,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:15:00,17:00:00,2018-10-28,2019-03-30
264,730,Goair,KOCHI,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",09:25:00,21:55:00,2018-10-28,2019-03-30
265,702,Goair,KOCHI,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50:00,16:30:00,2018-10-28,2019-03-30
266,730,Goair,KOCHI,AHMEDABAD,Saturday,14:10:00,21:55:00,2018-10-28,2019-03-30
267,365,Goair,MUMBAI,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:40:00,08:55:00,2018-10-28,2019-03-30
268,569,Goair,MUMBAI,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:25:00,20:40:00,2018-10-28,2019-03-30
269,412,Goair,MUMBAI,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:40:00,00:05:00,2018-10-28,2019-03-30
270,701,Goair,JAIPUR,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:55:00,10:15:00,2018-10-29,2019-03-30
271,801,Goair,BENGALURU,AHMEDABAD,Monday,06:05:00,08:30:00,2018-10-30,2019-03-26
272,801,Goair,BENGALURU,AHMEDABAD,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:35:00,21:55:00,2018-10-29,2019-03-30
273,803,Goair,BENGALURU,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00:00,21:15:00,2018-10-28,2019-03-30
274,801,Goair,BENGALURU,AHMEDABAD,Monday,06:30:00,08:40:00,2019-04-02,2019-10-22
275,801,Goair,BENGALURU,AHMEDABAD,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:30:00,21:55:00,2019-04-01,2019-10-26
276,514,Goair,CHANDIGARH,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:45:00,12:45:00,2018-10-29,2019-03-30
277,912,Goair,CHANDIGARH,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",16:05:00,17:35:00,2018-10-29,2019-03-30
278,451,Goair,PUNE,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:15:00,21:55:00,2018-10-28,2019-03-30
279,911,Goair,CHENNAI,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",07:30:00,10:00:00,2018-10-29,2019-03-30
280,911,Goair,CHENNAI,AHMEDABAD,Saturday,15:15:00,17:35:00,2018-10-28,2019-03-24
281,794,Goair,GOA,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:30:00,22:35:00,2018-10-28,2019-03-30
282,537,Goair,KOLKATA,AHMEDABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25:00,19:25:00,2018-10-28,2019-03-30
283,430,Goair,HYDERABAD,JAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55:00,12:15:00,2018-10-28,2019-03-30
284,390,Goair,MUMBAI,JAIPUR,Saturday,05:45:00,21:55:00,2018-10-28,2018-10-28
285,390,Goair,MUMBAI,JAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,21:55:00,2018-10-29,2018-11-30
286,390,Goair,MUMBAI,JAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,07:45:00,2018-12-01,2019-01-31
287,390,Goair,MUMBAI,JAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,07:45:00,2019-02-01,2019-03-30
288,391,Goair,MUMBAI,JAIPUR,"Sunday,Tuesday,Wednesday,Friday",13:25:00,21:55:00,2018-10-29,2019-03-30
289,702,Goair,AHMEDABAD,JAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:05:00,18:45:00,2018-10-28,2019-03-30
290,702,Goair,AHMEDABAD,JAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:10:00,18:30:00,2019-03-31,2019-10-26
291,383,Goair,CHENNAI,JAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:40:00,17:25:00,2018-10-28,2019-03-30
292,701,Goair,KOLKATA,JAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:45:00,21:55:00,2018-10-28,2019-03-30
293,291,Goair,HYDERABAD,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:35:00,21:55:00,2018-10-28,2019-03-30
294,896,Goair,HYDERABAD,BENGALURU,Saturday,13:10:00,14:25:00,2018-10-28,2019-03-24
295,113,Goair,DELHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:50:00,08:40:00,2018-10-28,2019-03-30
296,120,Goair,DELHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",15:15:00,18:05:00,2018-10-29,2019-03-30
297,557,Goair,DELHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35:00,21:25:00,2018-10-28,2019-03-30
298,811,Goair,NAGPUR,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:00:00,07:40:00,2018-10-28,2019-03-30
299,810,Goair,NAGPUR,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:30:00,15:00:00,2018-10-28,2019-03-30
300,807,Goair,LUCKNOW,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:15:00,14:00:00,2018-10-28,2019-03-30
301,806,Goair,LUCKNOW,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00:00,21:40:00,2018-10-28,2019-03-30
302,806,Goair,LUCKNOW,BENGALURU,Monday,19:35:00,22:10:00,2018-10-30,2019-03-26
303,410,Goair,KOCHI,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20:00,15:20:00,2018-10-28,2019-03-30
304,517,Goair,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Friday,Saturday",06:00:00,07:40:00,2018-10-28,2019-03-30
305,517,Goair,MUMBAI,BENGALURU,"Tuesday,Wednesday",06:00:00,21:55:00,2018-10-31,2019-03-28
306,323,Goair,MUMBAI,BENGALURU,Saturday,14:35:00,21:55:00,2018-10-28,2018-11-25
307,323,Goair,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:35:00,21:55:00,2018-10-29,2018-11-30
308,323,Goair,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35:00,21:55:00,2018-12-01,2019-01-31
309,323,Goair,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:35:00,21:55:00,2019-02-01,2019-03-30
310,323,Goair,MUMBAI,BENGALURU,Saturday,14:35:00,21:55:00,2019-02-03,2019-03-24
311,396,Goair,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00:00,22:45:00,2018-10-28,2019-03-30
312,525,Goair,MUMBAI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:45:00,21:55:00,2018-10-28,2019-03-31
313,273,Goair,PATNA,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50:00,21:55:00,2018-10-28,2018-11-30
314,273,Goair,PATNA,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50:00,21:55:00,2019-02-01,2019-03-30
315,375,Goair,PATNA,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55:00,21:55:00,2018-12-01,2019-01-31
316,271,Goair,PATNA,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25:00,14:55:00,2018-10-28,2019-03-30
317,803,Goair,PORT BLAIR,BENGALURU,Monday,15:15:00,21:55:00,2018-10-30,2019-03-26
318,803,Goair,PORT BLAIR,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:15:00,17:55:00,2018-10-28,2019-03-30
319,802,Goair,AHMEDABAD,BENGALURU,Monday,09:00:00,11:05:00,2018-10-30,2019-03-26
320,802,Goair,AHMEDABAD,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10:00,11:25:00,2018-10-28,2019-03-30
321,805,Goair,AHMEDABAD,BENGALURU,Monday,13:45:00,16:00:00,2018-10-30,2019-03-26
322,804,Goair,AHMEDABAD,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:50:00,21:55:00,2018-10-28,2019-03-30
323,802,Goair,AHMEDABAD,BENGALURU,Monday,09:10:00,21:55:00,2019-04-02,2019-10-22
324,802,Goair,AHMEDABAD,BENGALURU,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10:00,21:55:00,2019-03-31,2019-10-26
325,804,Goair,AHMEDABAD,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:45:00,21:55:00,2019-03-31,2019-10-26
326,273,Goair,RANCHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:00:00,21:55:00,2018-12-01,2019-01-31
327,272,Goair,RANCHI,BENGALURU,Monday,13:40:00,16:05:00,2018-10-30,2019-03-26
328,375,Goair,RANCHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10:00,21:55:00,2018-10-28,2018-11-30
329,375,Goair,RANCHI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10:00,21:55:00,2019-02-01,2019-03-30
330,844,Goair,CHANDIGARH,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35:00,21:55:00,2018-10-28,2019-03-30
331,293,Goair,PUNE,BENGALURU,Saturday,01:25:00,21:55:00,2018-10-28,2018-10-28
332,293,Goair,PUNE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",01:25:00,21:55:00,2018-10-29,2019-03-30
333,895,Goair,PUNE,BENGALURU,Saturday,17:00:00,18:25:00,2018-10-28,2019-03-24
334,242,Goair,PUNE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:45:00,20:15:00,2018-10-28,2019-03-30
335,284,Goair,PUNE,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:50:00,21:55:00,2018-10-28,2019-03-30
336,403,Goair,GUWAHATI,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55:00,10:20:00,2018-10-28,2019-03-30
337,286,Goair,GOA,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:00:00,15:10:00,2018-10-28,2019-03-30
338,830,Goair,KOLKATA,BENGALURU,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",11:25:00,21:55:00,2018-10-29,2019-03-30
339,143,Goair,DELHI,RANCHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:25:00,21:55:00,2018-10-28,2018-11-30
340,143,Goair,DELHI,RANCHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:25:00,07:20:00,2018-12-01,2019-01-31
341,143,Goair,DELHI,RANCHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:25:00,21:55:00,2019-02-01,2019-03-30
342,245,Goair,DELHI,RANCHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55:00,10:40:00,2018-10-28,2019-03-30
343,237,Goair,DELHI,RANCHI,"Monday,Wednesday,Thursday,Saturday",12:55:00,21:55:00,2018-10-28,2019-03-29
344,145,Goair,DELHI,RANCHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30:00,20:20:00,2018-10-28,2019-03-30
345,898,Goair,NAGPUR,RANCHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:15:00,21:55:00,2018-10-28,2019-03-30
346,705,Goair,MUMBAI,RANCHI,Saturday,08:35:00,10:55:00,2018-10-28,2018-11-25
347,705,Goair,MUMBAI,RANCHI,Saturday,08:35:00,10:55:00,2018-12-02,2019-01-27
348,705,Goair,MUMBAI,RANCHI,Saturday,08:35:00,10:55:00,2019-02-03,2019-03-24
349,483,Goair,MUMBAI,RANCHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10:00,18:40:00,2018-10-28,2019-03-30
350,272,Goair,PATNA,RANCHI,Monday,12:25:00,13:10:00,2018-10-30,2019-03-26
351,782,Goair,AHMEDABAD,RANCHI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",15:30:00,21:55:00,2018-10-29,2019-03-30
352,374,Goair,BENGALURU,RANCHI,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:20:00,21:55:00,2018-10-28,2019-03-30
353,374,Goair,BENGALURU,RANCHI,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30:00,14:00:00,2019-03-31,2019-10-26
354,381,Goair,MUMBAI,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:35:00,10:55:00,2018-10-29,2018-11-30
355,381,Goair,MUMBAI,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:35:00,10:55:00,2018-12-01,2019-01-31
356,381,Goair,MUMBAI,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:35:00,10:55:00,2019-02-01,2019-03-30
357,514,Goair,PATNA,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",07:25:00,09:45:00,2018-10-29,2019-03-30
358,911,Goair,AHMEDABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:30:00,12:05:00,2018-10-29,2019-03-30
359,515,Goair,AHMEDABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",13:50:00,21:55:00,2018-10-29,2019-03-30
360,911,Goair,AHMEDABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:30:00,12:10:00,2019-04-01,2019-10-26
361,373,Goair,GOA,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",04:45:00,21:55:00,2018-10-29,2019-03-30
362,912,Goair,SRINAGAR,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:15:00,15:30:00,2018-10-29,2019-03-30
363,173,Goair,DELHI,PUNE,Friday,08:00:00,10:15:00,2018-11-03,2019-03-30
